/home/prateek119/MusicData/EnglishSongs1/1812 Overture (Tchaikovsky)--BbT0E990IQ.mp3,,,
"/home/prateek119/MusicData/EnglishSongs/The Byrds- It's All Over Now, Baby Blue (Easy Rider)-HhMhJ9BjAP4.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - It's No Use-bTgp9hXqjOE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds Jesus Is Just Alright-kpKAQacDkFo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds- Lady Friend (Never Before version)-4mtfnL1Jzio.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Lay down your weary tune (Remastered)-2bnBQ4FnexM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - 'Life In Prison'-ZVqcrnWGbh8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/The Byrds - Medley - My Back Pages, B.J. Blues , Baby What You Want Me to Do (Take #1)-ruEHRcS6isk.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Mr. Tambourine Man (1965)-Prp14olGdy0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Nashville West (Instrumental)-YDc8T74h-lM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Old Blue-rNNvpHQscMk.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Pale Blue (1971)-0JljDCz9Ws0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Renaissance Fair (96`remaster)-TlsIfb4lo1c.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Satisfied mind (Remastered)-g2OhoEyaXv8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - She Has A Way-CFAsHJ9Y8M4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - 'Spanish Harlem Incident'-IwCgdHvLg5w.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - The Christian Life-so72VdB8KVA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - The Day Walk (Never before) Remastered-zR5EKsRiNsE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds-The Only Girl I Adore-0WG5rlUVDYs.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - The times they are a-changin' (Remastered)-OUOOrUsXBWI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - The world turns all around her (Remastered)-0B-0UWb2JDc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - 'Time Between'-YRrys5XlRp0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Triad-sgfiN0rbdpI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/the byrds tribal gathering.m4v-WaynI0Uwgg0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Truck Stop Girl (1970)-jRBKcrn9Xlk.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Wait and see (Remastered)-9zFAu3-OM94.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - We'll Meet Again-svo5Jgn8EE8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - 'What's Happening!!' from FIFTH DIMENSION (MONO MIX 1966)-mcvPx_JrX0M.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Why-2TMywqaa7Rs.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - Why-6EbvXwdCPTY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Byrds - You're still on my Mind-WgvNhb4--oo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/The Chainsmokers, Bebe Rexha - Call You Mine (Official Video)-3XCVM3G3pns.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/The Chainsmokers - Do You Mean (Lyric Video) ft. Ty Dolla $ign, bülow-p_vSh1DUsD4.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Chainsmokers - Hope ft. Winona Oak (Lyric Video)-SJOgTMP8cs4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/The Chainsmokers, ILLENIUM - Takeaway (Official Video) ft. Lennon Stella-lzkKzZmRZk8.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Church - Under The Milky Way (Official Video)-pWxJEIz7sSA.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Clash - London Calling (Official Video)-EfK-WX2pa8c.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Cranberries - Linger (Official Music Video)-G6Kspj3OO0s.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Divine Comedy - Diva Lady-gWgfo2PFCqg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Egg - Walking Away-dR3kNG4rcGc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Fault In Our Stars - Charli XCX - Boom Clap-AOPMlIIg_38.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Forge - PVC Pipes and Percussion _ Blue Man Group (Official Music Video)-uHUXAcKdeaQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Harry J All Stars - 'The Liquidator' (Official Audio)-OTn01jjEFfY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Jimi Hendrix Experience - All Along The Watchtower (Audio)-TLV4_xaYynY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Kinks - You Really Got Me - Lyrics-dk3Ei_yoI4c.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Liberty Tree - Frank Tovey and the Pyros-3UkUMuJOOek.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Lumineers - Ho Hey (Official Video)-zvCBSSwgtg4.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Magnetic Fields - '68 A Cat Called Dionysus (Official Video)-SAAkUmNZf34.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Mamas and the Papas - Dedicated to the one I love-mymqkuwXcSU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Mamas And The Papas - straight shooter-Sqs0ylVEZ-Y.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Mamas & The Papas - 06 - Go Where You Wanna Go (by EarpJohn)-joPUjfx1JRg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Mamas & The Papas - California Dreamin'-dN3GbF9Bx6E.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Mamas & the Papas - California Dreamin'-qhZULM69DIw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Mamas & The Papas - Glad To Be Unhappy-34iK9X-zcpY.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/The Mamas & The Papas ''I Saw Her Again''-4vaIBZCLUQU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Mamas & the Papas ' Look Through My Window'-yrSIfO5AQHc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Mamas&The Papas-Words of love-2b6rm5yTx44.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Police - Every Breath You Take (Official Music Video)-OMOGaugKpzs.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/The Psychedelic Furs - Heaven (Official Video)-4G_CAYf-itw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Pussycat Dolls - Buttons ft. Snoop Dogg (Official Music Video)-VCLxJd1d84s.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Ramones - Blitzkrieg Bop (With Lyrics)-K56soYl0U1w.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Real Tuesday Weld - The Lupine Waltz-MNdG8-YoBCE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/There's A Place (Remastered 2009)-vTsbYbN8VVI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Sheik Of Araby (Anthology 1 Version)-UolI98Va73s.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/THE SHIRELLES-WILL U STILL LOVE ME TOMORROW-cbxxkwBQk_o.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Smiths - Stop Me If You Think You've Heard This One Before (Official Music Video)-SckD99B51IA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Tracks of My Tears - Smokey Robinson & The Miracles-rNS6D4hSQdA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Vujà Dé - Icy-BwcORtf_TvE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Wanted - Glad You Came-2ggzxInyzVE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The War On Drugs - Holding On [Official Video]-6-oHBkikDBg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Weight (studio) by The Band-3LAcP_v-j3I.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Who - My Generation-5MnDbWqe_kQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/The Who - Won't Get Fooled Again-SHhrZgojY1Q.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/This Boy-yRZOI1y4M28.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Three Cool Cats - The Beatles-N9gkfx9ivt4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/THYLACINE - Pleasure ⎜Official Video⎜--5IjPreENQE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/Tiësto, Jonas Blue & Rita Ora - Ritual (Official Video)-ontU9cOg354.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Till There Was You (Remastered 2009)-SHAqAO7w8M8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/Timbaland, OneRepublic - Apologize (Official Music Video) ft. OneRepublic-ZSM3w1v-A_Y.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Tinie Tempah - Written In The Stars ft. Eric Turner-YgFyi74DVjc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Tom Walker - Just You and I (Official Video)-fS0SyW980YI.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/TONES AND I - DANCE MONKEY (OFFICIAL VIDEO)-q0hyYWKXF0Q.mp3,,Hard rock,"=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Too Klean - Deja Vu-1p3PT8Vv8UQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/TOPPOP - Monsoon - Ever So Lonely-H7GEdO0fPvI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Tove Lo - Habits (Stay High)-oh2LWWORoiM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/T-Pain - 5 O'Clock ft. Wiz Khalifa, Lily Allen (Official Music Video)-noLrCDzAp5M.mp3",,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/Train - Drive By (Official Music Video)-oxqnFJ3lp5k.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/Train - Hey, Soul Sister (Official Music Video)-kVpv8-5XWOI.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Travie McCoy - Billionaire ft. Bruno Mars [OFFICIAL VIDEO]-8aRor905cCw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Trey Songz - Bottoms Up ft. Nicki Minaj [Official Music Video]-ekAXPCphKXQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/TUNNG - Bullets (Official Music Video)-AI1NgFYJCN4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Turin Brakes - Keep Me Around (Official Video)-Ui_ECC1s-o8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/twenty one pilots - Chlorine (Official Video)-eJnQBXmZ7Ek.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Twist and Shout - The Beatles - Legendado-Y0ZJd_9qmnQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Tyga - Rack City (Official Music Video) (Explicit)-AE3yia1AJeQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/U2 - One-ftjEcrrf7r0.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/ULRICH SCHNAUSS 'A LONG WAY TO FALL'-sXB7V58wRLU.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Underworld - Beautiful Burnout-GoUfKf5BWUE.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Unknown Mortal Orchestra - Multi-Love (Official Music Video)-bEtDVy55shI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/Up On The Roof, The Drifters 1962-7F_opWg9_qI.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Usher - DJ Got Us Fallin' In Love (Official Music Video) ft. Pitbull-C-dvTjK_07c.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Usher - OMG ft. will.i.am-1RnPB76mjxI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Usher - Scream (Filmed at FUERZA BRUTA NYC SHOW) (Official Video)-qnjqNHB1bKw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Van Morrison - Brown Eyed Girl lyrics - Radio Edit-TG8Ect3Xn7w.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/VITA CHAMBERS - 'YOU SHOULD KNOW ' (New 2019 release).-7G06uNQpCmY.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Waka Flocka Flame - 'No Hands' ft. Wale & Roscoe Dash (Official Video)-skhxizRYxps.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/We Are The World 25 For Haiti - Official Video-Glny4jSciVI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/WestBam feat. Inga Humpe - Götterstrasse No 1-YC7dTQkMS8M.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Wherever You Are (Military Wives with Gareth Malone) Official Video-0hR6O7VxKaQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Who Do You Love (with 5 Seconds of Summer) (Official Video)-U0V1y2p1sgs.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Why Don't We & Macklemore - I Don't Belong In This Club [Official Music Video]-75fEhQlc9h4.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/Why Don't We - What Am I [Official Video]-ZxgbQz4n8-s.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/Wild Belle - Our Love Will Survive (Official Video)-ixMKmxX_Seo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/will.i.am - Scream & Shout ft. Britney Spears (Official Music Video)-kYtGl1dX5qI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Wilson Pickett - In the Midnight Hour-FGVGFfj7POA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Winona Oak - Break My Broken Heart [Official Video]-RbGuRZlrMMk.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/WinstonLaci - Byrds - It Won't Be Wrong-hbseYRPYYxg.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Winston McAnuff & Fixi - Garden Of Love [Clip Officiel]-oBl2mZNeJ9Y.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Wiz Khalifa - Black And Yellow [Official Music Video]-UePtoxDhJSw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Woman - John Lennon-ZhfWiU8wGCc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Wretch 32 ft Josh Kumra - 'Don't Go' (Official Video)-bj1BMpUnzT8.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Wye Oak - Watching the Waiting (Official Music Video)-QlbmiLcX2sQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/X Ambassadors - Renegades (Lyric Video)-8j741TUIET0.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/X Factor Finalists 2010 - Help For Heroes - The X Factor Charity Single - Official Video-dHsCGoZst-w.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Yanni Burton - Worth It-fD9d-OZANC4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Ylvis - The Fox (What Does The Fox Say) [Official music video HD]-jofNR_WkoCE.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/EnglishSongs/You Got A Reputation - The Byrds-bN3MwLA0RpQ.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Yumi And The Weather - Must I Wait-hKG_R7pR5h4.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Yung Mal - Action feat. Lil Gotit & Pi'erre Bourne (Official Music Video)-wh-QcK8xdXA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Zara Larsson - Don't Worry Bout Me (Official Video)-LOUgsAmD51s.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/ZAYN - Dusk Till Dawn ft. Sia (Official Music Video)-tt2k8PGm-TI.mp3,,Hard rock,"=AI(""language of A2"")"
"/home/prateek119/MusicData/EnglishSongs/Zedd, Alessia Cara - Stay (Official Music Video)-yWEK4v9AVKQ.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Zedd - Clarity (Official Music Video) ft. Foxes-IxxstCcJlsc.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/EnglishSongs/Zorba Dance - Mikis Theodorakis [Original Scores]-Xsen9Jh-TPo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs/14 Beats Wonder Rhythm _ Sukhvinder Singh discusses Dhamar _ Music of India-7xkeVCqNzkw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Aao Raja - Gabbar Is Back _ Chitrangada Singh _ Yo Yo Honey Singh & Neha Kakkar-Bq8r-xhJjLw.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Aashiq Mizaaj - Official Video HD _ The Shaukeens _ Aman Trikha - Hard Kaur-QHgyEknJ5Is.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs1/Ae Dil Hai Mushkil - Full Song Video _ Karan Johar _ Aishwarya, Ranbir, Anushka _ Pritam _ Arijit-vUCM_0evdQY.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs1/Afghan Jalebi (Ya Baba) VIDEO Song _ Phantom _ Saif Ali Khan, Katrina Kaif _ T-Series-1s74PBDvbcA.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs1/Agar Tum Saath Ho FULL AUDIO Song _ Tamasha _ Ranbir Kapoor, Deepika Padukone _ T-Series-sK7riqg2mr4.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Agar Tum Saath Ho Maahi Ve l T-Series Mixtape l Jubin N Prakriti K Abhijit V l Bhushan Kumar Ahmed K-Q2S7CDuBTOc.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs1/Ajj Din Chadheya - Love Aaj Kal 1080p.flv-sKqoACy8c_s.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Alvida - Life in a Metro _ Kangna Ranaut _ Sharman Joshi _ James-NcDxGhwuphI.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs1/Ambarsariya_Suit Song _ T-Series Mixtape _ Kanika Kapoor, Guru Randhawa _ Bhushan Kumar-jPdG0GP2sjo.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs1/And if we ever stopped talking, send me a song.-h1JJ2-CANao.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/And that's a good lesson to learn in life. Let go.-QptcFDpZLag.mp3,,"=AI(""genre of A2"")",English
/home/prateek119/MusicData/Songs1/Angreji Beat Honey Singh Full Song _ Cocktail _ Deepika Padukone _ Saif Ali Khan-q0LehEw6EpM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/A Quiet Moment Alone-QX_YLQzj0RA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Aswekeepsearching - Ascend-JTdqgMaz-nM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Baaki Baatein Peene Baad - Arjun Kanungo feat. Badshah _ Nikke Nikke Shots _ Party Song of The Year-eWjGh61Gacg.mp3,,Hard rock,"=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs1/Baarish Yaariyan Full Video Song (Official) _ Himansh Kohli, Rakul Preet-Qvd-I7lTecI.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Baatein Ye Kabhi Na - Khamoshiyan _ Ali Fazal _ Sapna Pabbi _ Arijit Singh-SOessajf_Ik.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs1/Badri Ki Dulhania (Title Track) Varun, Alia, Tanishk, Neha, Monali, Ikka _ 'Badrinath Ki Dulhania'-1YBl3Zbt80A.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Bakhuda Tumhi Ho Full Video - Kismat Konnection _ Shahid & Vidya _ Atif Aslam & Alka Yagnik-Jpq9tm0gnTM.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
"/home/prateek119/MusicData/Songs1/Banjaara Full Video Song _ Ek Villain _ Shraddha Kapoor, Siddharth Malhotra-0NFxcNheoLc.mp3",,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/Bhula Dena Mujhe - Aashiqui 2 Full Video Song with Lyrics - Asra Afghan-q2vbn-MbDhA.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
/home/prateek119/MusicData/Songs1/'Birthday Bash' FULL VIDEO SONG _ Yo Yo Honey Singh _ Dilliwaali Zaalim Girlfriend _ Divyendu Sharma-CiyAA_xraSo.mp3,,"=AI(""genre of A2"")","=AI(""language of A2"")"
